,username,timestamp,imagename,cored,diffuse,CAA,negative,flag,notsure
185,UG1,2019-02-27 17:37:01,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_12_8_30.jpg,0,1,0,0,0,0
186,UG1,2019-03-07 18:55:36,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_12_8_31.jpg,0,1,0,0,0,0
187,UG1,2019-02-20 20:53:33,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_12_8_32.jpg,1,1,0,0,0,1
188,UG1,2019-02-26 22:28:04,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_12_8_33.jpg,0,1,0,0,0,0
189,UG1,2019-02-03 22:06:49,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_12_8_34.jpg,0,1,0,0,0,0
190,UG1,2019-03-07 18:44:22,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_12_8_35.jpg,0,1,0,0,0,0
191,UG1,2019-03-05 20:17:21,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_12_8_39.jpg,0,1,0,0,0,0
192,UG1,2019-02-19 21:19:17,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_12_8_4.jpg,0,1,0,0,0,0
193,UG1,2019-03-07 19:08:53,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_12_8_5.jpg,0,1,0,0,0,0
194,UG1,2019-03-07 19:10:26,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_12_8_6.jpg,0,1,0,0,0,0
195,UG1,2019-02-19 21:57:19,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_12_8_7.jpg,0,1,0,0,0,0
196,UG1,2019-02-26 22:45:14,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_12_8_8.jpg,0,1,0,0,0,0
197,UG1,2019-02-20 22:29:30,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_12_8_9.jpg,0,1,0,0,0,0
198,UG1,2019-01-31 23:14:55,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_13_26_1.jpg,0,1,0,0,0,0
199,UG1,2019-02-04 22:42:41,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_13_26_2.jpg,0,1,0,0,0,0
200,UG1,2019-02-20 20:32:18,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_13_26_3.jpg,0,1,0,0,0,0
201,UG1,2019-02-19 21:53:47,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_13_26_6.jpg,0,1,0,0,0,0
202,UG1,2019-03-05 20:38:26,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_13_26_7.jpg,0,1,0,0,0,0
203,UG1,2019-02-26 22:15:46,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_13_26_9.jpg,0,1,0,0,0,0
204,UG1,2019-03-06 21:14:54,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_13_33_0.jpg,0,1,0,0,0,0
205,UG1,2019-03-05 20:20:32,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_13_33_1.jpg,0,1,0,0,0,0
206,UG1,2019-03-06 20:42:01,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_13_33_2.jpg,0,1,0,0,0,0
207,UG1,2019-03-05 19:33:08,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_13_33_4.jpg,0,1,0,0,0,0
208,UG1,2019-03-05 19:59:04,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_13_8_1.jpg,0,1,0,0,0,0
209,UG1,2019-01-30 19:13:50,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_13_8_10.jpg,0,1,0,0,0,0
210,UG1,2019-03-05 20:42:04,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_13_8_13.jpg,1,0,0,0,0,0
211,UG1,2019-03-06 20:59:02,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_13_8_14.jpg,1,0,0,0,0,0
212,UG1,2019-02-20 22:05:32,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_13_8_15.jpg,1,0,0,0,0,0
213,UG1,2019-03-06 20:39:04,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_13_8_2.jpg,0,1,0,0,0,0
214,UG1,2019-02-20 22:26:10,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_13_8_3.jpg,0,1,0,0,0,0
215,UG1,2019-02-20 22:25:33,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_13_8_4.jpg,0,1,0,0,0,0
216,UG1,2019-03-05 19:29:12,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_13_8_5.jpg,0,1,0,0,0,0
217,UG1,2019-01-31 23:27:36,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_13_8_6.jpg,1,0,0,0,0,0
218,UG1,2019-03-06 21:07:23,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_13_8_7.jpg,0,1,0,0,0,0
219,UG1,2019-03-06 21:20:51,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_14_14_0.jpg,0,0,0,0,0,1
220,UG1,2019-03-05 19:30:30,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_14_14_1.jpg,0,1,0,0,0,0
221,UG1,2019-03-05 20:05:42,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_14_14_12.jpg,0,1,0,0,0,0
222,UG1,2019-03-06 21:11:47,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_14_14_14.jpg,0,1,0,0,0,0
223,UG1,2019-02-20 20:53:35,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_14_14_15.jpg,0,1,0,0,0,0
224,UG1,2019-02-26 22:33:45,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_14_14_17.jpg,0,1,0,0,0,0
225,UG1,2019-02-26 23:02:05,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_14_14_18.jpg,0,1,0,0,0,0
226,UG1,2019-03-07 18:49:32,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_14_14_19.jpg,0,1,0,0,0,0
227,UG1,2019-03-06 21:35:14,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_14_14_2.jpg,0,1,0,0,0,0
228,UG1,2019-02-20 20:50:05,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_14_14_21.jpg,0,1,0,0,0,0
229,UG1,2019-02-27 17:50:50,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_14_14_22.jpg,0,1,0,0,0,0
230,UG1,2019-03-06 21:12:56,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_14_14_23.jpg,0,1,0,0,0,0
231,UG1,2019-02-03 21:57:20,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_14_14_24.jpg,0,1,0,0,0,0
232,UG1,2019-02-20 20:29:04,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_14_14_25.jpg,0,1,0,0,0,0
233,UG1,2019-03-05 20:04:33,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_14_14_27.jpg,0,1,0,0,0,0
234,UG1,2019-03-06 20:39:03,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_14_14_30.jpg,0,1,0,0,0,0
235,UG1,2019-02-19 21:20:08,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_14_14_31.jpg,0,1,0,0,0,0
236,UG1,2019-02-19 21:00:06,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_14_14_32.jpg,0,1,0,0,0,0
237,UG1,2019-01-31 23:12:54,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_14_14_34.jpg,0,1,0,0,0,0
238,UG1,2019-02-04 23:03:50,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_14_14_36.jpg,0,1,0,0,0,0
239,UG1,2019-03-05 19:30:07,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_14_14_37.jpg,0,1,0,0,0,0
240,UG1,2019-02-20 20:37:52,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_14_14_38.jpg,0,1,0,0,0,0
241,UG1,2019-02-20 20:30:26,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_14_14_39.jpg,0,1,0,0,0,0
242,UG1,2019-02-26 22:32:24,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_14_14_40.jpg,0,0,0,0,0,1
243,UG1,2019-02-04 22:53:58,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_14_14_43.jpg,0,0,0,0,0,1
244,UG1,2019-01-31 23:20:39,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_14_14_44.jpg,1,0,0,0,0,0
245,UG1,2019-01-30 20:20:23,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_14_14_45.jpg,0,1,0,0,0,0
246,UG1,2019-02-04 22:47:28,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_14_14_46.jpg,0,1,0,0,0,0
247,UG1,2019-03-06 21:01:12,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_14_14_47.jpg,0,1,0,0,0,0
248,UG1,2019-03-06 21:26:36,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_14_14_48.jpg,0,1,0,0,0,0
249,UG1,2019-02-26 22:38:14,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_14_14_50.jpg,0,0,0,0,0,1
250,UG1,2019-02-26 22:39:27,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_14_14_51.jpg,0,1,0,0,0,0
251,UG1,2019-03-06 20:54:54,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_14_14_6.jpg,0,1,0,0,0,0
252,UG1,2019-02-26 22:23:06,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_14_14_7.jpg,0,1,0,0,0,0
253,UG1,2019-03-06 20:49:17,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_14_19_0.jpg,0,1,0,0,0,0
254,UG1,2019-03-06 21:30:07,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_14_19_10.jpg,0,1,0,0,0,0
255,UG1,2019-02-03 22:08:17,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_14_19_2.jpg,0,1,0,0,0,0
256,UG1,2019-02-27 17:35:24,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_14_19_3.jpg,0,1,0,0,0,0
257,UG1,2019-02-27 17:30:17,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_14_19_6.jpg,0,0,1,0,0,0
258,UG1,2019-02-04 23:04:57,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_14_19_8.jpg,0,0,1,0,0,0
259,UG1,2019-01-30 20:36:08,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_14_19_9.jpg,0,1,0,0,0,0
260,UG1,2019-01-30 19:06:13,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_14_22_0.jpg,1,0,0,0,0,0
261,UG1,2019-02-19 21:24:42,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_14_22_1.jpg,0,1,0,0,0,0
262,UG1,2019-01-31 23:24:53,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_14_22_10.jpg,0,1,0,0,0,0
263,UG1,2019-02-03 22:07:43,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_14_22_11.jpg,0,1,0,0,0,0
264,UG1,2019-01-30 20:24:52,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_14_22_12.jpg,0,1,0,0,0,0
265,UG1,2019-01-31 23:26:59,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_14_22_13.jpg,0,1,0,0,0,0
266,UG1,2019-02-04 22:35:29,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_14_22_16.jpg,0,1,0,0,0,0
267,UG1,2019-02-04 23:00:23,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_14_22_17.jpg,0,1,0,0,0,0
268,UG1,2019-03-06 21:31:36,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_14_22_19.jpg,0,1,0,0,0,0
269,UG1,2019-02-04 22:43:36,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_14_22_20.jpg,0,1,0,0,0,0
270,UG1,2019-02-19 20:47:41,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_14_22_21.jpg,0,1,0,0,0,0
271,UG1,2019-02-20 22:24:02,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_14_22_22.jpg,0,1,0,0,0,0
272,UG1,2019-02-03 21:59:58,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_14_22_23.jpg,0,1,0,0,0,0
273,UG1,2019-03-05 20:19:16,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_14_22_24.jpg,0,1,0,0,0,0
274,UG1,2019-03-07 18:51:39,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_14_22_25.jpg,0,1,0,0,0,0
275,UG1,2019-02-19 21:46:42,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_14_22_26.jpg,0,1,0,0,0,0
276,UG1,2019-03-06 21:10:09,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_14_22_29.jpg,1,0,0,0,0,0
277,UG1,2019-02-20 22:05:14,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_14_22_3.jpg,0,1,0,0,0,0
278,UG1,2019-02-20 20:41:13,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_14_22_30.jpg,0,1,0,0,0,0
279,UG1,2019-02-04 22:57:19,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_14_22_32.jpg,0,1,0,0,0,0
280,UG1,2019-03-06 21:19:15,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_14_22_33.jpg,0,1,0,0,0,0
281,UG1,2019-01-31 23:17:19,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_14_22_34.jpg,0,1,0,0,0,0
282,UG1,2019-02-27 17:49:36,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_14_22_36.jpg,0,1,0,0,0,0
283,UG1,2019-02-19 21:12:16,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_14_22_37.jpg,0,1,0,0,0,0
284,UG1,2019-03-05 20:42:23,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_14_22_38.jpg,0,1,0,0,0,0
285,UG1,2019-02-20 20:19:04,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_14_22_39.jpg,0,1,0,0,0,0
286,UG1,2019-03-06 20:59:56,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_14_22_4.jpg,0,1,0,0,0,0
287,UG1,2019-02-03 22:00:19,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_14_22_41.jpg,0,1,0,0,0,0
288,UG1,2019-03-06 21:17:39,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_14_22_42.jpg,0,1,0,0,0,0
289,UG1,2019-02-26 22:28:15,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_14_22_43.jpg,0,1,0,0,0,0
290,UG1,2019-03-07 18:44:47,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_14_22_44.jpg,0,1,0,0,0,0
291,UG1,2019-03-07 19:06:56,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_14_22_47.jpg,0,1,0,0,0,0
292,UG1,2019-02-19 21:45:42,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_14_22_48.jpg,0,1,0,0,0,0
293,UG1,2019-03-06 20:40:46,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_14_22_49.jpg,0,1,0,0,0,0
294,UG1,2019-02-20 20:35:51,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_14_22_5.jpg,0,1,0,0,0,0
295,UG1,2019-02-26 22:29:56,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_14_22_50.jpg,0,1,0,0,0,0
296,UG1,2019-02-27 17:57:39,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_14_22_6.jpg,0,1,0,0,0,0
297,UG1,2019-03-07 19:09:11,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_14_22_7.jpg,0,1,0,0,0,0
298,UG1,2019-03-06 21:16:38,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_14_22_9.jpg,0,1,0,0,0,0
299,UG1,2019-03-05 20:04:10,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_14_25_10.jpg,0,1,0,0,0,0
300,UG1,2019-01-31 23:25:30,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_14_25_12.jpg,0,1,0,0,0,0
301,UG1,2019-01-30 19:20:51,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_14_25_13.jpg,0,1,0,0,0,0
302,UG1,2019-03-05 20:43:08,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_14_25_2.jpg,0,1,0,0,0,0
303,UG1,2019-03-05 20:13:05,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_14_25_3.jpg,0,1,0,0,0,0
304,UG1,2019-02-19 21:18:13,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_14_25_5.jpg,0,1,0,0,0,0
305,UG1,2019-03-05 19:34:04,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_14_25_7.jpg,0,1,0,0,0,0
306,UG1,2019-03-07 19:02:45,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_14_25_8.jpg,0,1,0,0,0,0
307,UG1,2019-02-20 20:39:11,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_14_25_9.jpg,0,1,0,0,0,0
308,UG1,2019-03-05 19:11:56,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_14_27_0.jpg,0,1,0,0,0,0
309,UG1,2019-03-05 20:17:57,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_14_7_2.jpg,0,0,1,0,0,0
310,UG1,2019-02-20 20:37:20,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_15_13_0.jpg,0,1,0,0,0,0
311,UG1,2019-01-31 23:25:53,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_15_13_10.jpg,0,1,0,0,0,0
312,UG1,2019-03-06 20:46:59,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_15_13_11.jpg,0,1,0,0,0,0
313,UG1,2019-02-26 23:01:39,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_15_13_14.jpg,0,1,0,0,0,0
314,UG1,2019-02-04 22:39:53,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_15_13_15.jpg,0,1,0,0,0,0
315,UG1,2019-02-26 22:44:05,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_15_13_16.jpg,0,1,0,0,0,0
316,UG1,2019-01-30 19:10:29,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_15_13_17.jpg,1,0,0,0,0,0
317,UG1,2019-02-04 21:04:26,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_15_13_21.jpg,0,1,0,0,0,0
318,UG1,2019-02-26 22:40:00,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_15_13_22.jpg,0,1,0,0,0,0
319,UG1,2019-03-05 20:06:36,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_15_13_23.jpg,0,1,0,0,0,0
320,UG1,2019-03-06 20:52:31,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_15_13_24.jpg,0,1,0,0,0,0
321,UG1,2019-02-26 22:15:01,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_15_13_26.jpg,0,1,0,0,0,0
322,UG1,2019-02-19 21:25:59,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_15_13_27.jpg,0,1,0,0,0,0
323,UG1,2019-03-05 20:36:49,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_15_13_28.jpg,0,1,0,0,0,0
324,UG1,2019-03-06 21:14:23,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_15_13_29.jpg,0,1,0,0,0,0
325,UG1,2019-03-05 20:00:09,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_15_13_3.jpg,0,1,0,0,0,0
326,UG1,2019-03-07 18:54:56,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_15_13_30.jpg,1,0,0,0,0,0
327,UG1,2019-02-03 21:52:45,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_15_13_31.jpg,0,1,0,0,0,0
328,UG1,2019-02-04 22:35:01,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_15_13_4.jpg,0,1,0,0,0,0
329,UG1,2019-02-20 22:30:25,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_15_13_5.jpg,0,1,0,0,0,0
330,UG1,2019-02-20 20:41:37,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_15_13_6.jpg,0,1,0,0,0,0
331,UG1,2019-02-20 20:46:49,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_15_13_7.jpg,0,1,0,0,0,0
332,UG1,2019-02-20 22:10:57,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_15_13_9.jpg,0,1,0,0,0,0
333,UG1,2019-02-20 22:12:17,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_15_15_0.jpg,0,1,0,0,0,0
334,UG1,2019-01-30 19:11:30,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_15_15_1.jpg,1,0,0,0,0,0
335,UG1,2019-02-20 22:16:16,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_15_15_12.jpg,0,1,0,0,0,0
336,UG1,2019-02-26 22:30:55,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_15_15_13.jpg,0,1,0,0,0,0
337,UG1,2019-02-20 20:34:56,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_15_15_15.jpg,0,1,0,0,0,0
338,UG1,2019-02-20 20:48:44,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_15_15_16.jpg,0,1,0,0,0,0
339,UG1,2019-03-06 21:18:17,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_15_15_17.jpg,0,1,0,0,0,0
340,UG1,2019-02-20 22:06:48,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_15_15_19.jpg,0,1,0,0,0,0
341,UG1,2019-01-31 23:31:26,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_15_15_2.jpg,0,1,0,0,0,0
342,UG1,2019-02-04 22:59:51,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_15_15_20.jpg,0,1,0,0,0,0
343,UG1,2019-01-31 23:26:57,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_15_15_21.jpg,0,1,0,0,0,0
344,UG1,2019-02-19 21:21:41,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_15_15_22.jpg,0,1,0,0,0,0
345,UG1,2019-02-03 22:06:08,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_15_15_23.jpg,0,1,0,0,0,0
346,UG1,2019-03-06 20:46:26,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_15_15_25.jpg,0,1,0,0,0,0
347,UG1,2019-01-30 19:06:02,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_15_15_26.jpg,0,1,0,0,0,0
348,UG1,2019-02-26 22:25:31,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_15_15_27.jpg,0,1,0,0,0,0
349,UG1,2019-03-06 20:54:40,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_15_15_3.jpg,0,0,1,0,0,0
350,UG1,2019-02-26 22:21:17,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_15_15_5.jpg,0,1,0,0,0,0
351,UG1,2019-02-20 20:43:01,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_15_15_6.jpg,0,1,0,0,0,0
352,UG1,2019-02-04 22:39:42,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_15_15_7.jpg,1,1,0,0,1,0
353,UG1,2019-02-20 20:25:56,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_15_15_8.jpg,0,1,0,0,0,0
354,UG1,2019-01-30 19:14:54,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_15_15_9.jpg,1,1,0,0,0,1
355,UG1,2019-02-03 22:11:27,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_15_23_0.jpg,0,0,0,0,0,1
356,UG1,2019-02-19 21:52:02,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_15_23_1.jpg,0,1,0,0,0,0
357,UG1,2019-02-04 23:03:24,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_15_23_10.jpg,0,1,0,0,0,0
358,UG1,2019-03-06 21:35:17,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_15_23_13.jpg,0,1,0,0,0,0
359,UG1,2019-03-05 19:54:53,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_15_23_14.jpg,0,1,0,0,0,0
360,UG1,2019-01-31 23:10:34,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_15_23_16.jpg,0,1,0,0,0,0
361,UG1,2019-02-04 22:58:49,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_15_23_17.jpg,1,0,0,0,0,1
362,UG1,2019-03-05 20:24:04,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_15_23_2.jpg,0,1,0,0,0,0
363,UG1,2019-02-20 22:02:49,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_15_23_4.jpg,0,1,0,0,0,0
364,UG1,2019-03-06 21:13:27,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_15_23_6.jpg,0,1,0,0,0,0
365,UG1,2019-03-05 19:36:38,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_15_23_7.jpg,0,1,0,0,0,0
366,UG1,2019-01-30 19:20:22,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_15_23_8.jpg,0,1,0,0,0,0
367,UG1,2019-02-26 22:58:14,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_15_23_9.jpg,0,1,0,0,0,0
368,UG1,2019-02-04 22:52:18,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_15_34_0.jpg,0,1,0,0,0,0
369,UG1,2019-02-26 22:26:57,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_15_34_10.jpg,0,0,0,0,0,1
370,UG1,2019-01-30 19:18:57,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_15_34_3.jpg,0,1,0,0,0,0
