,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,tilename,username,cored,diffuse,CAA,10xfields,coords,prediction_model,cored annotation,diffuse annotation,CAA annotation,negative annotation,flag annotation,notsure annotation
98,98,343,3467,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_6_20_33.jpg,NA (prediction),0.9197673000000001,0.99987245,0.00032717138,NA37UCDtemporalgyri _4G8/0/6/20.jpg,"[0, 1045, 256, 256]",consensus_of_2,0,1,0,0,0,0
99,99,345,4934,8-3_UTSW_temporal_6E10/8-3_UTSW_temporal_6E10_6_21_27.jpg,NA (prediction),0.9055181999999999,0.38017952,0.99892586,8-3_UTSW_temporal_6E10/0/6/21.jpg,"[84, 1252, 256, 256]",consensus_of_2,0,0,0,1,0,1
100,100,347,6354,cw13-0/cw13-0_11_15_12.jpg,NA (prediction),0.0089211855,0.05548307,0.49774358,cw13-0/0/11/15.jpg,"[681, 193, 256, 256]",consensus_of_2,0,0,0,1,0,0
101,101,351,3028,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_10_21_19.jpg,NA (prediction),0.91983646,0.99452364,6.233339e-05,NA37UCDtemporalgyri _4G8/0/10/21.jpg,"[38, 637, 256, 256]",consensus_of_2,0,1,0,0,0,0
102,102,357,3419,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_10_12_51.jpg,NA (prediction),0.9580523000000001,0.9827878000000001,9.915557e-05,NA37UCDtemporalgyri _4G8/0/10/12.jpg,"[536, 1280, 256, 256]",consensus_of_2,0,1,0,0,0,0
103,103,360,3865,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_21_9_29.jpg,NA (prediction),0.9941551,0.9891511000000001,0.00023373256000000002,NA28UCDtemporalgyri _4G8/0/21/9.jpg,"[322, 738, 256, 256]",consensus_of_2,0,1,0,0,0,0
104,104,364,4533,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_25_38_14.jpg,NA (prediction),0.99638605,0.42506284,3.4563152000000008e-06,NA28UCDtemporalgyri _4G8/0/25/38.jpg,"[473, 793, 256, 256]",consensus_of_2,1,1,0,0,0,0
105,105,365,5135,NA23UCDtemporalgyri _4G8/NA23UCDtemporalgyri _4G8_18_31_26.jpg,NA (prediction),0.0025756387,0.016632535,0.88193077,NA23UCDtemporalgyri _4G8/0/18/31.jpg,"[700, 891, 256, 256]",consensus_of_2,0,0,1,0,1,0
106,106,376,6440,cw15-29/cw15-29_2_7_25.jpg,NA (prediction),0.0054806857,0.118495345,0.9666463,cw15-29/0/2/7.jpg,"[149, 503, 256, 256]",consensus_of_2,0,0,0,1,0,0
107,107,380,3899,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_24_29_33.jpg,NA (prediction),0.054974873,0.98969895,0.00042307612999999995,NA28UCDtemporalgyri _4G8/0/24/29.jpg,"[204, 590, 256, 256]",consensus_of_2,0,1,0,0,0,0
108,108,381,4353,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_7_6_20.jpg,NA (prediction),0.9778300999999999,0.98967755,2.3284291e-07,NA37UCDtemporalgyri _4G8/0/7/6.jpg,"[249, 800, 256, 256]",consensus_of_2,0,1,0,0,0,0
109,109,383,3199,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_16_13_30.jpg,NA (prediction),0.9354103000000001,0.97514874,1.8330264e-06,NA37UCDtemporalgyri _4G8/0/16/13.jpg,"[754, 478, 256, 256]",consensus_of_2,0,1,0,0,1,0
110,110,386,4298,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_15_3_14.jpg,NA (prediction),0.9962690000000001,0.9828462,1.07614405e-05,NA28UCDtemporalgyri _4G8/0/15/3.jpg,"[119, 429, 256, 256]",consensus_of_2,0,1,0,0,0,1
111,111,391,3977,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_16_12_25.jpg,NA (prediction),0.95321107,0.99897635,3.7890117e-05,NA37UCDtemporalgyri _4G8/0/16/12.jpg,"[151, 1206, 256, 256]",consensus_of_2,0,1,0,0,0,0
112,112,392,6412,NA15UCDtemporalgyri _4G8/NA15UCDtemporalgyri _4G8_7_17_1.jpg,NA (prediction),0.0016262974,0.5986859,0.42360932,NA15UCDtemporalgyri _4G8/0/7/17.jpg,"[679, 5, 256, 256]",consensus_of_2,0,1,0,0,0,0
113,113,394,5490,cw13-0/cw13-0_11_13_26.jpg,NA (prediction),0.022415537000000003,0.0043993676,0.98817027,cw13-0/0/11/13.jpg,"[293, 335, 256, 256]",consensus_of_2,0,0,0,1,0,0
114,114,401,3894,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_12_25_35.jpg,NA (prediction),0.9989718000000001,0.7060062,2.362895e-05,NA28UCDtemporalgyri _4G8/0/12/25.jpg,"[682, 463, 256, 256]",consensus_of_2,0,1,0,0,0,1
115,115,406,6077,NA15UCDtemporalgyri _4G8/NA15UCDtemporalgyri _4G8_11_1_2.jpg,NA (prediction),0.0048712227,3.7731320000000004e-05,0.9998802999999999,NA15UCDtemporalgyri _4G8/0/11/1.jpg,"[614, 0, 256, 256]",consensus_of_2,0,0,0,1,1,0
116,116,409,4077,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_4_26_37.jpg,NA (prediction),0.99994886,0.5068901,1.6616617000000006e-05,NA37UCDtemporalgyri _4G8/0/4/26.jpg,"[1231, 1030, 256, 256]",consensus_of_2,1,1,0,0,1,0
117,117,413,5361,cw18-48/cw18-48_28_29_49.jpg,NA (prediction),0.34112248,0.28234178,0.7422446,cw18-48/0/28/29.jpg,"[366, 785, 256, 256]",consensus_of_2,0,0,0,1,0,0
118,118,415,4102,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_6_18_44.jpg,NA (prediction),0.9148504999999999,0.7846666,0.00019079825,NA37UCDtemporalgyri _4G8/0/6/18.jpg,"[1280, 420, 256, 256]",consensus_of_2,0,1,0,0,0,0
119,119,418,4017,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_4_8_39.jpg,NA (prediction),0.9607108,0.9889296999999999,0.000357116,17-3_UTSW_temporal_6E10/0/4/8.jpg,"[910, 1280, 256, 256]",consensus_of_2,0,1,0,0,0,0
120,120,420,4640,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_15_33_9.jpg,NA (prediction),0.99931705,0.7919556999999999,1.2471096000000002e-06,NA28UCDtemporalgyri _4G8/0/15/33.jpg,"[1067, 389, 256, 256]",consensus_of_2,1,0,0,0,0,0
121,121,422,5785,NA23UCDtemporalgyri _4G8/NA23UCDtemporalgyri _4G8_9_24_4.jpg,NA (prediction),2.8886625e-06,0.06039785,0.99995124,NA23UCDtemporalgyri _4G8/0/9/24.jpg,"[323, 45, 256, 256]",consensus_of_2,0,0,1,0,1,0
122,122,425,5214,cw15-12/cw15-12_28_39_118.jpg,NA (prediction),0.0010816761,0.0005924702,0.98928934,cw15-12/0/28/39.jpg,"[0, 1280, 256, 256]",consensus_of_2,0,0,0,1,1,0
123,123,427,4146,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_17_6_40.jpg,NA (prediction),0.33255097,0.99991643,0.0014645304999999999,NA28UCDtemporalgyri _4G8/0/17/6.jpg,"[764, 1150, 256, 256]",consensus_of_2,0,1,0,0,0,0
124,124,428,6039,NA7UCDtemporalgyri _4G8/NA7UCDtemporalgyri _4G8_2_5_0.jpg,NA (prediction),0.0010979725,0.00029556517000000005,0.9987571,NA7UCDtemporalgyri _4G8/0/2/5.jpg,"[455, 0, 256, 256]",consensus_of_2,0,0,1,0,1,0
125,125,429,3510,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_8_26_4.jpg,NA (prediction),0.9302450000000001,0.9884843000000001,0.0023753807999999997,NA37UCDtemporalgyri _4G8/0/8/26.jpg,"[61, 65, 256, 256]",consensus_of_2,0,1,0,0,0,0
126,126,430,5242,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_8_22_25.jpg,NA (prediction),4.5412762e-05,0.01417218,0.96741116,NA28UCDtemporalgyri _4G8/0/8/22.jpg,"[1280, 909, 256, 256]",consensus_of_2,0,0,0,1,0,0
127,127,431,6433,cw13-0/cw13-0_14_21_10.jpg,NA (prediction),0.00010026507,0.002749797,0.99996257,cw13-0/0/14/21.jpg,"[1065, 548, 256, 256]",consensus_of_2,0,0,0,1,0,0
128,128,440,3313,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_5_26_12.jpg,NA (prediction),0.7175414000000001,0.9844995999999999,1.0363294000000001e-05,NA37UCDtemporalgyri _4G8/0/5/26.jpg,"[770, 130, 256, 256]",consensus_of_2,0,1,0,0,0,0
129,129,445,6344,NA15UCDtemporalgyri _4G8/NA15UCDtemporalgyri _4G8_10_11_7.jpg,NA (prediction),0.00054896774,0.054371934000000004,0.99994254,NA15UCDtemporalgyri _4G8/0/10/11.jpg,"[1125, 593, 256, 256]",consensus_of_2,0,0,1,0,1,0
130,130,446,6327,NA23UCDtemporalgyri _4G8/NA23UCDtemporalgyri _4G8_18_31_21.jpg,NA (prediction),0.22108494,0.477038,0.09094886,NA23UCDtemporalgyri _4G8/0/18/31.jpg,"[1044, 774, 256, 256]",consensus_of_2,0,0,0,1,0,0
131,131,448,3730,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_16_8_24.jpg,NA (prediction),0.9768503000000001,0.99988437,5.3219119999999995e-05,NA28UCDtemporalgyri _4G8/0/16/8.jpg,"[332, 660, 256, 256]",consensus_of_2,0,1,0,0,0,0
132,132,450,3612,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_8_26_24.jpg,NA (prediction),0.3348448,0.9999267,8.9387495e-06,NA37UCDtemporalgyri _4G8/0/8/26.jpg,"[788, 944, 256, 256]",consensus_of_2,0,1,0,0,0,0
133,133,454,3385,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_23_17_27.jpg,NA (prediction),0.02830442,0.9999880999999999,6.384909e-06,NA28UCDtemporalgyri _4G8/0/23/17.jpg,"[1280, 432, 256, 256]",consensus_of_2,0,1,0,0,0,0
134,134,455,5079,NA15UCDtemporalgyri _4G8/NA15UCDtemporalgyri _4G8_3_3_2.jpg,NA (prediction),0.0058912416,0.6750017,0.99984336,NA15UCDtemporalgyri _4G8/0/3/3.jpg,"[1017, 683, 256, 256]",consensus_of_2,0,0,1,0,1,0
135,135,457,5139,NA23UCDtemporalgyri _4G8/NA23UCDtemporalgyri _4G8_18_31_44.jpg,NA (prediction),0.039029766,0.010038399,0.91226095,NA23UCDtemporalgyri _4G8/0/18/31.jpg,"[754, 1103, 256, 256]",consensus_of_2,0,0,1,0,1,0
136,136,459,5053,NA15UCDtemporalgyri _4G8/NA15UCDtemporalgyri _4G8_8_32_12.jpg,NA (prediction),2.5797044e-06,0.00085670187,0.99998295,NA15UCDtemporalgyri _4G8/0/8/32.jpg,"[1159, 1136, 256, 256]",consensus_of_2,0,0,1,0,1,0
137,137,460,3428,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_9_26_26.jpg,NA (prediction),0.9939604999999999,0.99212575,3.738143400000001e-07,NA37UCDtemporalgyri _4G8/0/9/26.jpg,"[1194, 573, 256, 256]",consensus_of_2,0,1,0,0,0,0
138,138,461,3564,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_22_28_38.jpg,NA (prediction),0.95342016,0.93093944,5.501593000000001e-05,NA28UCDtemporalgyri _4G8/0/22/28.jpg,"[1138, 572, 256, 256]",consensus_of_2,0,1,0,0,0,0
139,139,464,4685,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_27_35_6.jpg,NA (prediction),0.66025686,0.98330325,0.00010262913,NA28UCDtemporalgyri _4G8/0/27/35.jpg,"[525, 160, 256, 256]",consensus_of_2,0,1,0,0,0,0
140,140,465,4736,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_6_10_72.jpg,NA (prediction),0.9958572,0.62357754,3.8304654e-05,NA37UCDtemporalgyri _4G8/0/6/10.jpg,"[19, 833, 256, 256]",consensus_of_2,0,1,0,0,1,0
141,141,468,5666,NA27UCDtemporalgyri _4G8/NA27UCDtemporalgyri _4G8_23_17_68.jpg,NA (prediction),0.0030458695000000003,0.11801987,0.7454884,NA27UCDtemporalgyri _4G8/0/23/17.jpg,"[50, 1038, 256, 256]",consensus_of_2,0,0,0,1,1,0
142,142,485,4194,8-3_UTSW_temporal_6E10/8-3_UTSW_temporal_6E10_6_24_12.jpg,NA (prediction),0.9019207,0.99168676,3.1446596e-06,8-3_UTSW_temporal_6E10/0/6/24.jpg,"[115, 297, 256, 256]",consensus_of_2,0,1,0,0,0,0
143,143,489,3715,NA27UCDtemporalgyri _4G8/NA27UCDtemporalgyri _4G8_6_30_24.jpg,NA (prediction),0.9959863999999999,0.030064227000000002,4.7224552000000004e-05,NA27UCDtemporalgyri _4G8/0/6/30.jpg,"[916, 1187, 256, 256]",consensus_of_2,1,0,0,0,1,0
144,144,491,4457,NA23UCDtemporalgyri _4G8/NA23UCDtemporalgyri _4G8_8_13_27.jpg,NA (prediction),0.99999356,0.024200903,4.8254666e-08,NA23UCDtemporalgyri _4G8/0/8/13.jpg,"[756, 939, 256, 256]",consensus_of_2,1,0,0,0,0,0
145,145,492,6414,NA15UCDtemporalgyri _4G8/NA15UCDtemporalgyri _4G8_7_17_4.jpg,NA (prediction),0.061041087,0.9641915999999999,0.00065742614,NA15UCDtemporalgyri _4G8/0/7/17.jpg,"[486, 139, 256, 256]",consensus_of_2,0,1,0,0,0,0
146,146,496,6380,NA15UCDtemporalgyri _4G8/NA15UCDtemporalgyri _4G8_12_2_3.jpg,NA (prediction),0.00025342542,0.8246197000000001,0.9757075000000001,NA15UCDtemporalgyri _4G8/0/12/2.jpg,"[1247, 0, 256, 256]",consensus_of_2,0,0,1,0,1,0
147,147,501,5303,NA23UCDtemporalgyri _4G8/NA23UCDtemporalgyri _4G8_8_24_5.jpg,NA (prediction),0.012770875,0.010572673999999999,0.9661470999999999,NA23UCDtemporalgyri _4G8/0/8/24.jpg,"[1280, 249, 256, 256]",consensus_of_2,0,0,1,0,1,0
148,148,503,3684,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_6_21_46.jpg,NA (prediction),0.87211514,0.9759911,0.00013138262,NA37UCDtemporalgyri _4G8/0/6/21.jpg,"[966, 457, 256, 256]",consensus_of_2,0,1,0,0,1,0
149,149,509,4079,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_14_30_8.jpg,NA (prediction),0.96235025,0.9992083,9.6767275e-05,NA37UCDtemporalgyri _4G8/0/14/30.jpg,"[0, 305, 256, 256]",consensus_of_2,0,1,0,0,0,1
150,150,514,5164,cw13-0/cw13-0_14_21_32.jpg,NA (prediction),0.017652722,0.38854158,0.26202348,cw13-0/0/14/21.jpg,"[871, 50, 256, 256]",consensus_of_2,0,0,0,1,0,0
151,151,522,6028,cw18-48/cw18-48_28_29_20.jpg,NA (prediction),0.08639961,0.07865598,0.9792955,cw18-48/0/28/29.jpg,"[92, 412, 256, 256]",consensus_of_2,0,0,0,1,0,0
152,152,524,5487,NA23UCDtemporalgyri _4G8/NA23UCDtemporalgyri _4G8_8_29_25.jpg,NA (prediction),0.10432876,0.0022457938,0.9248424999999999,NA23UCDtemporalgyri _4G8/0/8/29.jpg,"[1280, 0, 256, 256]",consensus_of_2,0,0,0,0,1,1
153,153,527,6134,cw18-48/cw18-48_28_28_87.jpg,NA (prediction),3.3378103e-05,0.53944486,0.9998957,cw18-48/0/28/28.jpg,"[1280, 1280, 256, 256]",consensus_of_2,0,0,0,1,0,0
154,154,533,6302,NA23UCDtemporalgyri _4G8/NA23UCDtemporalgyri _4G8_7_29_9.jpg,NA (prediction),8.304374e-05,0.00030799667000000003,0.99967563,NA23UCDtemporalgyri _4G8/0/7/29.jpg,"[369, 242, 256, 256]",consensus_of_2,0,0,0,0,1,1
155,155,539,5532,cw13-0/cw13-0_24_14_6.jpg,NA (prediction),1.4679939e-05,2.205794e-06,0.99406105,cw13-0/0/24/14.jpg,"[1280, 294, 256, 256]",consensus_of_2,0,0,0,1,0,0
156,156,540,6044,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_17_5_49.jpg,NA (prediction),0.0044090855,0.016688703,0.33489203,NA28UCDtemporalgyri _4G8/0/17/5.jpg,"[878, 1280, 256, 256]",consensus_of_2,0,0,0,1,0,0
157,157,547,3281,cw13-0/cw13-0_9_13_4.jpg,NA (prediction),0.9993085999999999,0.824902,1.428026e-05,cw13-0/0/9/13.jpg,"[1168, 542, 256, 256]",consensus_of_2,1,1,0,0,0,0
158,158,550,3530,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_28_25_16.jpg,NA (prediction),0.11451119,0.988405,0.0010882352,NA28UCDtemporalgyri _4G8/0/28/25.jpg,"[911, 447, 256, 256]",consensus_of_2,0,1,0,0,0,0
159,159,552,3137,40-3_UTSW_temporal_6E10/40-3_UTSW_temporal_6E10_7_16_15.jpg,NA (prediction),0.79698485,0.99880433,3.4389326000000004e-05,40-3_UTSW_temporal_6E10/0/7/16.jpg,"[953, 307, 256, 256]",consensus_of_2,0,1,0,0,0,0
160,160,555,3312,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_5_26_2.jpg,NA (prediction),0.9785523000000002,0.31245854,0.0074959514,NA37UCDtemporalgyri _4G8/0/5/26.jpg,"[782, 0, 256, 256]",consensus_of_2,0,1,0,0,0,0
161,161,556,3170,cw15-29/cw15-29_10_19_10.jpg,NA (prediction),0.90608644,0.18289632,0.0010153459,cw15-29/0/10/19.jpg,"[484, 881, 256, 256]",consensus_of_2,1,0,0,0,0,0
162,162,559,3057,NA23UCDtemporalgyri _4G8/NA23UCDtemporalgyri _4G8_7_25_3.jpg,NA (prediction),0.99618465,0.3512982,0.005345978299999999,NA23UCDtemporalgyri _4G8/0/7/25.jpg,"[1000, 115, 256, 256]",consensus_of_2,0,0,0,1,1,0
163,163,561,3269,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_4_18_41.jpg,NA (prediction),0.62536466,0.98752916,0.0011221612,NA37UCDtemporalgyri _4G8/0/4/18.jpg,"[1200, 567, 256, 256]",consensus_of_2,0,1,0,0,0,0
164,164,562,5483,NA23UCDtemporalgyri _4G8/NA23UCDtemporalgyri _4G8_8_29_0.jpg,NA (prediction),0.046970118,0.09804033,0.35892399999999997,NA23UCDtemporalgyri _4G8/0/8/29.jpg,"[1157, 0, 256, 256]",consensus_of_2,0,0,0,0,1,1
165,165,569,4460,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_6_8_57.jpg,NA (prediction),0.941967,0.9544809000000001,0.00023060871,NA37UCDtemporalgyri _4G8/0/6/8.jpg,"[41, 1220, 256, 256]",consensus_of_2,0,1,0,0,0,0
166,166,570,3728,40-3_UTSW_temporal_6E10/40-3_UTSW_temporal_6E10_4_21_23.jpg,NA (prediction),0.99759763,0.7167415,7.776009000000001e-06,40-3_UTSW_temporal_6E10/0/4/21.jpg,"[802, 767, 256, 256]",consensus_of_2,1,0,0,0,0,0
167,167,573,4712,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_8_19_53.jpg,NA (prediction),0.97940046,0.99695086,5.1619029999999995e-06,NA28UCDtemporalgyri _4G8/0/8/19.jpg,"[1280, 423, 256, 256]",consensus_of_2,0,1,0,1,1,0
168,168,578,4651,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_16_33_1.jpg,NA (prediction),0.9612196,0.98056877,0.00025188470000000004,NA28UCDtemporalgyri _4G8/0/16/33.jpg,"[47, 0, 256, 256]",consensus_of_2,0,1,0,0,1,0
169,169,580,4845,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_17_18_1.jpg,NA (prediction),0.96243626,0.99737775,0.00014252261000000002,NA37UCDtemporalgyri _4G8/0/17/18.jpg,"[920, 0, 256, 256]",consensus_of_2,0,1,0,0,0,0
170,170,581,6421,cw13-0/cw13-0_23_14_19.jpg,NA (prediction),9.593349e-05,2.6911186e-05,0.97652894,cw13-0/0/23/14.jpg,"[1215, 1280, 256, 256]",consensus_of_2,0,0,0,1,0,0
171,171,585,4337,40-3_UTSW_temporal_6E10/40-3_UTSW_temporal_6E10_9_17_5.jpg,NA (prediction),0.40943179999999996,0.99045324,0.0003457178,40-3_UTSW_temporal_6E10/0/9/17.jpg,"[699, 61, 256, 256]",consensus_of_2,0,1,0,0,1,0
172,172,587,4890,cw15-29/cw15-29_5_30_71.jpg,NA (prediction),0.000474396,1.7086425999999994e-05,0.98285705,cw15-29/0/5/30.jpg,"[419, 1280, 256, 256]",consensus_of_2,0,0,0,1,0,0
173,173,594,4535,NA27UCDtemporalgyri _4G8/NA27UCDtemporalgyri _4G8_19_24_12.jpg,NA (prediction),0.97616243,0.7045441,3.047769000000001e-05,NA27UCDtemporalgyri _4G8/0/19/24.jpg,"[97, 349, 256, 256]",consensus_of_2,0,1,0,0,0,0
174,174,599,6080,NA23UCDtemporalgyri _4G8/NA23UCDtemporalgyri _4G8_10_21_13.jpg,NA (prediction),6.958704000000001e-05,0.92777467,0.95950526,NA23UCDtemporalgyri _4G8/0/10/21.jpg,"[56, 590, 256, 256]",consensus_of_2,0,1,1,0,1,0
175,175,601,3928,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_6_25_26.jpg,NA (prediction),0.36331266,0.9999554,0.0010323111,NA37UCDtemporalgyri _4G8/0/6/25.jpg,"[197, 646, 256, 256]",consensus_of_2,0,1,0,0,0,0
176,176,604,4327,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_11_28_8.jpg,NA (prediction),0.8192474000000001,0.9975101999999999,1.4856137000000001e-05,NA37UCDtemporalgyri _4G8/0/11/28.jpg,"[277, 92, 256, 256]",consensus_of_2,0,1,0,0,0,0
177,177,606,5247,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_7_25_2.jpg,NA (prediction),0.2651713,0.38498846,0.027452175,NA28UCDtemporalgyri _4G8/0/7/25.jpg,"[1071, 0, 256, 256]",consensus_of_2,0,0,0,1,0,0
178,178,607,5651,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_19_7_0.jpg,NA (prediction),0.0015079475,0.0030736610999999997,0.9774735999999999,NA28UCDtemporalgyri _4G8/0/19/7.jpg,"[460, 0, 256, 256]",consensus_of_2,0,0,0,1,0,0
179,179,608,3963,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_15_6_53.jpg,NA (prediction),0.99145925,0.71757644,6.7205976e-05,NA28UCDtemporalgyri _4G8/0/15/6.jpg,"[837, 1115, 256, 256]",consensus_of_2,1,1,0,0,0,0
180,180,610,6410,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_17_5_54.jpg,NA (prediction),0.00042424328,0.008956681999999999,0.82833844,NA28UCDtemporalgyri _4G8/0/17/5.jpg,"[624, 1280, 256, 256]",consensus_of_2,0,0,0,1,0,0
181,181,613,5460,NA15UCDtemporalgyri _4G8/NA15UCDtemporalgyri _4G8_10_15_4.jpg,NA (prediction),1.8160197e-06,0.130498,0.9999646999999999,NA15UCDtemporalgyri _4G8/0/10/15.jpg,"[1278, 875, 256, 256]",consensus_of_2,0,0,1,0,1,0
182,182,616,4647,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_1_21_22.jpg,NA (prediction),0.99183345,0.9504759,0.00012679747,NA37UCDtemporalgyri _4G8/0/1/21.jpg,"[1114, 1065, 256, 256]",consensus_of_2,0,1,0,0,0,0
183,183,618,5833,cw18-48/cw18-48_25_33_52.jpg,NA (prediction),0.19425684,0.02173695,0.14898509,cw18-48/0/25/33.jpg,"[1280, 993, 256, 256]",consensus_of_2,0,0,0,1,0,0
184,184,619,4454,8-3_UTSW_temporal_6E10/8-3_UTSW_temporal_6E10_12_33_26.jpg,NA (prediction),0.98124456,0.9366734,2.3165715e-06,8-3_UTSW_temporal_6E10/0/12/33.jpg,"[421, 826, 256, 256]",consensus_of_2,0,1,0,0,0,0
185,185,622,5205,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_25_31_12.jpg,NA (prediction),0.00014569356000000006,0.0027095873,0.9994708000000001,NA28UCDtemporalgyri _4G8/0/25/31.jpg,"[1269, 1098, 256, 256]",consensus_of_2,0,0,1,1,0,0
186,186,625,3201,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_14_32_10.jpg,NA (prediction),0.9998060999999999,0.8685786,1.2629113e-05,NA28UCDtemporalgyri _4G8/0/14/32.jpg,"[1182, 289, 256, 256]",consensus_of_2,0,1,0,0,0,0
187,187,634,3859,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_9_26_30.jpg,NA (prediction),0.5789375,0.9978315000000001,0.0012298521,NA37UCDtemporalgyri _4G8/0/9/26.jpg,"[1192, 760, 256, 256]",consensus_of_2,0,1,0,0,0,0
188,188,636,5900,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_18_10_4.jpg,NA (prediction),0.03409639,0.72781867,0.97210824,NA37UCDtemporalgyri _4G8/0/18/10.jpg,"[1280, 57, 256, 256]",consensus_of_2,0,1,0,0,0,0
189,189,639,4149,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_22_11_19.jpg,NA (prediction),0.97186625,0.99240947,5.864128499999999e-07,NA28UCDtemporalgyri _4G8/0/22/11.jpg,"[925, 372, 256, 256]",consensus_of_2,1,1,0,0,0,0
190,190,641,5611,cw15-29/cw15-29_4_20_23.jpg,NA (prediction),9.0232366e-05,6.2690706e-05,0.999556,cw15-29/0/4/20.jpg,"[1077, 798, 256, 256]",consensus_of_2,0,0,1,0,1,0
191,191,647,5838,8-3_UTSW_temporal_6E10/8-3_UTSW_temporal_6E10_4_32_4.jpg,NA (prediction),0.003973155,0.9993643,0.033026903999999996,8-3_UTSW_temporal_6E10/0/4/32.jpg,"[184, 208, 256, 256]",consensus_of_2,0,1,0,0,0,0
192,192,650,5697,cw15-12/cw15-12_27_42_17.jpg,NA (prediction),0.00017492371,0.00050037,0.999223,cw15-12/0/27/42.jpg,"[917, 1196, 256, 256]",consensus_of_2,0,0,0,1,0,0
193,193,651,5583,cw15-29/cw15-29_3_31_60.jpg,NA (prediction),0.002882488,0.00023335936,0.9938484000000001,cw15-29/0/3/31.jpg,"[92, 563, 256, 256]",consensus_of_2,0,0,0,1,0,0
194,194,655,6257,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_8_3_34.jpg,NA (prediction),0.051800337,0.99880385,0.00026919052,NA37UCDtemporalgyri _4G8/0/8/3.jpg,"[56, 710, 256, 256]",consensus_of_2,0,1,0,0,0,0
195,195,656,4202,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_20_20_56.jpg,NA (prediction),0.7919257,0.9999056000000001,1.0354926000000001e-05,NA28UCDtemporalgyri _4G8/0/20/20.jpg,"[688, 1172, 256, 256]",consensus_of_2,0,1,0,0,0,0
196,196,657,3781,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_5_18_14.jpg,NA (prediction),0.9580499,0.99239314,4.2974192000000004e-05,NA37UCDtemporalgyri _4G8/0/5/18.jpg,"[861, 139, 256, 256]",consensus_of_2,0,1,0,0,0,0
